time,TGS2600,TGS2602,TGS2610,TGS2611,TGS2620
0.0,0.22511835391347484,0.17733527721692793,0.13163808338720565,0.16244857480877173,0.16424198840359122
0.5025125628140703,0.22115353705945792,0.18178952585704217,0.14595951068597754,0.13596995377922796,0.14096415636814574
1.0050251256281406,0.23904612629310296,0.1913620419193463,0.15456495231626574,0.16160611204097097,0.14870630263220977
1.507537688442211,0.25883627139646204,0.19301429600167722,0.15488185332013005,0.16771232462881464,0.13891384315582464
2.0100502512562812,0.23970561497471307,0.15900923005012899,0.1472869669693597,0.1524570648405699,0.1379393079541926
2.5125628140703515,0.24750700155006258,0.16847351694390778,0.16342784068896757,0.1733539418306584,0.13845498556333963
3.015075376884422,0.28308566442367533,0.1935560838971839,0.13832174768002173,0.13261771349353407,0.14508946104817783
3.517587939698492,0.2798637738825738,0.19727301753170004,0.15267370003141836,0.12466159864954968,0.13327254792325882
4.0201005025125625,0.2708358654075639,0.20149584529891124,0.15732912621922274,0.1158509284763786,0.15802061309369525
4.522613065326633,0.296102795602713,0.2562543712239692,0.16421908469733998,0.1642762182778404,0.12453297598444885
5.025125628140703,0.29164481657976443,0.21222910482557134,0.16843847340231285,0.1510694177316754,0.1339577542089946
5.527638190954773,0.30276627036667036,0.22642857782167075,0.1424624965456862,0.1399651782287439,0.12901865224860198
6.030150753768844,0.3250357806964789,0.22997720425440674,0.13821724334742275,0.14468327154690092,0.15622279764076216
6.532663316582914,0.304827032420767,0.23226603781773833,0.18264317221317586,0.1234402118184485,0.13642497286251618
7.035175879396984,0.3202000058229688,0.225160222163167,0.1710875896463327,0.1770169840172954,0.14797380768327523
7.537688442211055,0.35057063481551853,0.24924080866752876,0.1578998509148619,0.1424629806522271,0.10929986816807444
8.040201005025125,0.3570774358795809,0.23480686303216125,0.1958415296692215,0.14256289529640137,0.13475126656475733
8.542713567839195,0.3905267773512982,0.251964779830318,0.1782022562440272,0.1524277574640289,0.14333561214124801
9.045226130653266,0.3859530109458828,0.2579236323427032,0.19851745169140797,0.1496173045723381,0.13056363020551234
9.547738693467336,0.39229999238389185,0.27667793408151636,0.18669068817488843,0.14688356701201014,0.14475250343198665
10.050251256281406,0.4494602431454734,0.3209584829892145,0.22194775146614007,0.1330750439456153,0.12056571905533554
10.552763819095476,0.4380841902164383,0.26954036601946774,0.22325180330811514,0.1537169939501546,0.1491459698062777
11.055276381909547,0.4564042171074768,0.31964921776355265,0.19961455759916863,0.17691695858380585,0.16230911619564176
11.557788944723617,0.4477832765847674,0.2974332644259337,0.22490512621467154,0.17126164616861891,0.12235642683415486
12.060301507537687,0.4745098518463429,0.3272380346862205,0.22756000364076684,0.17774761157555113,0.12125871130717111
